         0.905000000          0.131531142          0.067316163          0.107524371          0.002849789
         0.915000000          0.127803596          0.029415631          0.103185708          0.002814562
         0.925000000          0.126146190          0.012126317          0.101294566          0.002799280
         0.935000000          0.125457341          0.004857357          0.100515359          0.002792998
         0.945000000          0.125180257          0.001918347          0.100202961          0.002790481
         0.955000000          0.125070539          0.000751703          0.100079405          0.002789485
         0.965000000          0.125027456          0.000293017          0.100030908          0.002789094
         0.975000000          0.125010620          0.000113815          0.100011960          0.002788941
         0.985000000          0.125004077          0.000044455          0.100004596          0.002788882
         0.995000000          0.125001345          0.000017658          0.100001522          0.002788857
