         0.905000000          0.125230278          0.002321503          0.100258557          0.002790909
         0.915000000          0.125049012          0.000493926          0.100055001          0.002789284
         0.925000000          0.125010384          0.000104640          0.100011653          0.002788938
         0.935000000          0.125002196          0.000022126          0.100002464          0.002788864
         0.945000000          0.125000463          0.000004672          0.100000520          0.002788849
         0.955000000          0.125000098          0.000000985          0.100000110          0.002788845
         0.965000000          0.125000021          0.000000207          0.100000023          0.002788845
         0.975000000          0.125000004          0.000000044          0.100000005          0.002788845
         0.985000000          0.125000001          0.000000009          0.100000001          0.002788845
         0.995000000          0.125000000          0.000000002          0.100000000          0.002788845
